Gene1,Gene2
NFE2,SAMHD1
FOSB,SAMHD1
DNAJC1,SAMHD1
SPIB,SAMHD1
SPI1,SAMHD1
MAFG,SAMHD1
IRF7,SAMHD1
ZNF205,SAMHD1
CEBPD,SAPCD1-AS1
IRF8,SAPCD1-AS1
RXRA,SAPCD1-AS1
ZNF683,SAPCD1-AS1
AIRE,SAPCD1-AS1
ID3,SAPCD1-AS1
JUN,SAPCD1-AS1
JUND,SAPCD1-AS1
DNAJC1,SAPCD1-AS1
SPI1,SAPCD1-AS1
SPIB,SAPCD1-AS1
LYL1,SAPCD1-AS1
ZFHX3,SAPCD1-AS1
HOPX,SAPCD1-AS1
IRF7,SAPCD1-AS1
CREB5,SAPCD2
CEBPD,SAPCD2
ZNF562,SAPCD2
ID1,SAPCD2
RXRA,SAPCD2
JUN,SAPCD2
JUND,SAPCD2
NFE2,SAPCD2
FOSB,SAPCD2
DNAJC1,SAPCD2
SPIB,SAPCD2
LYL1,SAPCD2
SPI1,SAPCD2
MAFG,SAPCD2
MYBL2,SAPCD2
MAX,SASH1
CEBPD,SASH1
VENTX,SASH1
MEIS1,SASH1
ID1,SASH1
ASCL2,SASH1
JUN,SASH1
JUND,SASH1
FOSB,SASH1
DNAJC1,SASH1
SPI1,SASH1
TSC22D1,SASH1
MAFG,SASH1
HOPX,SASH1
IRF7,SASH1
MAX,SAT1
CEBPD,SAT1
RXRA,SAT1
JUN,SAT1
JUND,SAT1
NFE2,SAT1
FOSB,SAT1
SPI1,SAT1
SPIB,SAT1
LYL1,SAT1
TSC22D1,SAT1
ZFHX3,SAT1
ZGLP1,SAT1
GFI1B,SAT1
HOPX,SAT1
MAX,SCARF1
CEBPD,SCARF1
MEIS1,SCARF1
ZNF618,SCARF1
RXRA,SCARF1
JUN,SCARF1
JUND,SCARF1
NFE2,SCARF1
FOSB,SCARF1
PBX1,SCARF1
LYL1,SCARF1
TSC22D1,SCARF1
MAFG,SCARF1
ZGLP1,SCARF1
HOPX,SCARF1
MAX,SCGB1C1
TAL1,SCGB1C1
MEIS1,SCGB1C1
JUN,SCGB1C1
JUND,SCGB1C1
NFE2,SCGB1C1
PBX1,SCGB1C1
GRHL1,SCGB1C1
LYL1,SCGB1C1
TSC22D1,SCGB1C1
MAFG,SCGB1C1
ZGLP1,SCGB1C1
GFI1B,SCGB1C1
HOPX,SCGB1C1
IRX3,SCGB1C1
MAX,SCN1B
TAL1,SCN1B
MEIS1,SCN1B
JDP2,SCN1B
JUN,SCN1B
WDHD1,SCN1B
NFE2,SCN1B
PBX1,SCN1B
GRHL1,SCN1B
LYL1,SCN1B
TSC22D1,SCN1B
ZGLP1,SCN1B
GFI1B,SCN1B
HOPX,SCN1B
IRX3,SCN1B
MAX,SCN9A
ZNF503,SCN9A
IRF8,SCN9A
ARID3A,SCN9A
RXRA,SCN9A
JUN,SCN9A
JUND,SCN9A
FOSB,SCN9A
DNAJC1,SCN9A
SPIB,SCN9A
LYL1,SCN9A
SPI1,SCN9A
ZFHX3,SCN9A
IRF7,SCN9A
MYBL2,SCN9A
CREB5,SCO2
MAX,SCO2
CEBPD,SCO2
VENTX,SCO2
ID1,SCO2
RXRA,SCO2
ARID3A,SCO2
JUN,SCO2
JUND,SCO2
FOSB,SCO2
ATOH8,SCO2
SPI1,SCO2
MAFG,SCO2
HLX,SCO2
IRF7,SCO2
MAX,SCT
IRF8,SCT
ARID3A,SCT
THAP9,SCT
JUN,SCT
JUND,SCT
FOSB,SCT
DNAJC1,SCT
SPIB,SCT
LYL1,SCT
SPI1,SCT
ZFHX3,SCT
IRF7,SCT
MYBL2,SCT
MYCL,SCT
CREB5,SDC3
MAX,SDC3
CEBPD,SDC3
ID1,SDC3
ARID3A,SDC3
JUN,SDC3
JUND,SDC3
NFE2,SDC3
FOSB,SDC3
DNAJC1,SDC3
LYL1,SDC3
SPI1,SDC3
ZGLP1,SDC3
HOPX,SDC3
IRF7,SDC3
MAX,SDPR
TAL1,SDPR
MEIS1,SDPR
JUN,SDPR
JUND,SDPR
NFE2,SDPR
PBX1,SDPR
GRHL1,SDPR
LYL1,SDPR
TSC22D1,SDPR
MAFG,SDPR
ZGLP1,SDPR
GFI1B,SDPR
HOPX,SDPR
IRX3,SDPR
CEBPD,SEC24B-AS1
RXRA,SEC24B-AS1
ZNF683,SEC24B-AS1
ARNTL2,SEC24B-AS1
ID3,SEC24B-AS1
ARID3A,SEC24B-AS1
JUN,SEC24B-AS1
JUND,SEC24B-AS1
FOSB,SEC24B-AS1
DNAJC1,SEC24B-AS1
SPI1,SEC24B-AS1
LYL1,SEC24B-AS1
TSC22D1,SEC24B-AS1
HOPX,SEC24B-AS1
IRF7,SEC24B-AS1
MAX,SELP
TAL1,SELP
MEIS1,SELP
JUN,SELP
JUND,SELP
NFE2,SELP
PBX1,SELP
GRHL1,SELP
LYL1,SELP
TSC22D1,SELP
MAFG,SELP
ZGLP1,SELP
GFI1B,SELP
HOPX,SELP
IRF7,SELP
MAX,SEMA3C
CEBPD,SEMA3C
IRF8,SEMA3C
ZNF683,SEMA3C
ID1,SEMA3C
ID3,SEMA3C
JUN,SEMA3C
JUND,SEMA3C
FOSB,SEMA3C
DNAJC1,SEMA3C
SPI1,SEMA3C
SPIB,SEMA3C
LYL1,SEMA3C
HOPX,SEMA3C
IRF7,SEMA3C
MAX,SEMA6B
ZNF503,SEMA6B
CEBPD,SEMA6B
VENTX,SEMA6B
ZNF618,SEMA6B
RXRA,SEMA6B
ARID3A,SEMA6B
JUN,SEMA6B
JUND,SEMA6B
NFE2,SEMA6B
FOSB,SEMA6B
SPI1,SEMA6B
LYL1,SEMA6B
IRF7,SEMA6B
IRF8,SEMA6B
MAX,SENCR
TAL1,SENCR
MEIS1,SENCR
JUN,SENCR
MITF,SENCR
NFE2,SENCR
PBX1,SENCR
GRHL1,SENCR
LYL1,SENCR
TSC22D1,SENCR
MAFG,SENCR
ZGLP1,SENCR
GFI1B,SENCR
HOPX,SENCR
IRX3,SENCR
MAX,SEPT5
TAL1,SEPT5
MEIS1,SEPT5
ARID3A,SEPT5
JUN,SEPT5
NFE2,SEPT5
PBX1,SEPT5
GRHL1,SEPT5
LYL1,SEPT5
TSC22D1,SEPT5
MAFG,SEPT5
ZGLP1,SEPT5
GFI1B,SEPT5
HOPX,SEPT5
IRX3,SEPT5
MAX,SERINC2
CEBPD,SERINC2
IRF8,SERINC2
ZNF683,SERINC2
JDP2,SERINC2
JUN,SERINC2
JUND,SERINC2
NFE2,SERINC2
FOSB,SERINC2
SPIB,SERINC2
LYL1,SERINC2
ZGLP1,SERINC2
HOPX,SERINC2
IRF7,SERINC2
MYCL,SERINC2
MAX,SERINC4
CEBPD,SERINC4
IRF8,SERINC4
ZNF683,SERINC4
ID3,SERINC4
ASCL2,SERINC4
JUN,SERINC4
JUND,SERINC4
FOSB,SERINC4
DNAJC1,SERINC4
SPI1,SERINC4
SPIB,SERINC4
LYL1,SERINC4
HOPX,SERINC4
IRF7,SERINC4
MAX,SERPINA1
ZNF503,SERPINA1
CEBPD,SERPINA1
RXRA,SERPINA1
JDP2,SERPINA1
JUN,SERPINA1
JUND,SERPINA1
NFE2,SERPINA1
SPI1,SERPINA1
SPIB,SERPINA1
LYL1,SERPINA1
ZFHX3,SERPINA1
ZGLP1,SERPINA1
GFI1B,SERPINA1
HOPX,SERPINA1
MAX,SERPINE1
TAL1,SERPINE1
MEIS1,SERPINE1
JUN,SERPINE1
JUND,SERPINE1
NFE2,SERPINE1
PBX1,SERPINE1
GRHL1,SERPINE1
LYL1,SERPINE1
TSC22D1,SERPINE1
MAFG,SERPINE1
ZGLP1,SERPINE1
GFI1B,SERPINE1
HOPX,SERPINE1
IRX3,SERPINE1
MAX,SERPINF1
CEBPD,SERPINF1
IRF8,SERPINF1
ID1,SERPINF1
JUN,SERPINF1
JUND,SERPINF1
MITF,SERPINF1
FOSB,SERPINF1
DNAJC1,SERPINF1
SPIB,SERPINF1
SPI1,SERPINF1
CUX2,SERPINF1
IRF7,SERPINF1
MYBL2,SERPINF1
MYCL,SERPINF1
CEBPD,SERPING1
IRF8,SERPING1
JUN,SERPING1
JUND,SERPING1
WDHD1,SERPING1
NFE2,SERPING1
FOSB,SERPING1
DNAJC1,SERPING1
SPIB,SERPING1
LYL1,SERPING1
TSC22D1,SERPING1
SPI1,SERPING1
MAFG,SERPING1
IRF7,SERPING1
MYBL2,SERPING1
CEBPD,SETD1A
ZNF547,SETD1A
VENTX,SETD1A
IRF8,SETD1A
TFAP2E,SETD1A
ASCL2,SETD1A
JUN,SETD1A
JUND,SETD1A
NFE2,SETD1A
FOSB,SETD1A
SPI1,SETD1A
LYL1,SETD1A
IRF7,SETD1A
HOPX,SETD1A
MYBL2,SETD1A
MAX,SEZ6
CEBPD,SEZ6
IRF8,SEZ6
ZNF683,SEZ6
ID3,SEZ6
ASCL2,SEZ6
JUN,SEZ6
JUND,SEZ6
FOSB,SEZ6
DNAJC1,SEZ6
SPI1,SEZ6
SPIB,SEZ6
LYL1,SEZ6
HOPX,SEZ6
IRF7,SEZ6
MAX,SGMS2
CEBPD,SGMS2
ZNF618,SGMS2
ARID3A,SGMS2
ASCL2,SGMS2
JUN,SGMS2
NFE2,SGMS2
FOSB,SGMS2
DNAJC1,SGMS2
LYL1,SGMS2
SPI1,SGMS2
GFI1B,SGMS2
HOPX,SGMS2
IRF7,SGMS2
MYCL,SGMS2
MAX,SH3BGRL2
TAL1,SH3BGRL2
MEIS1,SH3BGRL2
ARID3A,SH3BGRL2
THAP9,SH3BGRL2
JUN,SH3BGRL2
NFE2,SH3BGRL2
PBX1,SH3BGRL2
GRHL1,SH3BGRL2
LYL1,SH3BGRL2
TSC22D1,SH3BGRL2
MAFG,SH3BGRL2
ZGLP1,SH3BGRL2
GFI1B,SH3BGRL2
HOPX,SH3BGRL2
MAX,SH3BP5L
IRF8,SH3BP5L
ZNF618,SH3BP5L
RXRA,SH3BP5L
ID1,SH3BP5L
JUND,SH3BP5L
NFE2,SH3BP5L
ATOH8,SH3BP5L
LYL1,SH3BP5L
CUX2,SH3BP5L
ZFHX3,SH3BP5L
ZGLP1,SH3BP5L
GFI1B,SH3BP5L
IRF7,SH3BP5L
MYBL2,SH3BP5L
MAX,SHD
CEBPD,SHD
IRF8,SHD
JUN,SHD
JUND,SHD
FOSB,SHD
DNAJC1,SHD
SPIB,SHD
LYL1,SHD
TSC22D1,SHD
SPI1,SHD
HOPX,SHD
IRF7,SHD
MYBL2,SHD
MYCL,SHD
CEBPD,SHROOM1
VENTX,SHROOM1
L3MBTL4,SHROOM1
ID1,SHROOM1
ZNF618,SHROOM1
RXRA,SHROOM1
ARID3A,SHROOM1
ASCL2,SHROOM1
JUN,SHROOM1
JUND,SHROOM1
FOSB,SHROOM1
SPI1,SHROOM1
MAFG,SHROOM1
ZGLP1,SHROOM1
IRF8,SHROOM1
CEBPD,SIGLEC1
IRF8,SIGLEC1
RXRA,SIGLEC1
ID1,SIGLEC1
ASCL2,SIGLEC1
JUN,SIGLEC1
JUND,SIGLEC1
NFE2,SIGLEC1
FOSB,SIGLEC1
DNAJC1,SIGLEC1
SPI1,SIGLEC1
MAFG,SIGLEC1
HLX,SIGLEC1
IRF7,SIGLEC1
MYBL2,SIGLEC1
MAX,SIGLEC12
CEBPD,SIGLEC12
ID1,SIGLEC12
ID3,SIGLEC12
JUN,SIGLEC12
JUND,SIGLEC12
FOSB,SIGLEC12
DNAJC1,SIGLEC12
SPIB,SIGLEC12
LYL1,SIGLEC12
SPI1,SIGLEC12
HOPX,SIGLEC12
ZGLP1,SIGLEC12
IRF7,SIGLEC12
IRF8,SIGLEC12
MAX,SIGLEC15
CEBPD,SIGLEC15
IRF8,SIGLEC15
ZNF683,SIGLEC15
ID1,SIGLEC15
ID3,SIGLEC15
JUN,SIGLEC15
JUND,SIGLEC15
NFE2,SIGLEC15
DNAJC1,SIGLEC15
SPI1,SIGLEC15
SPIB,SIGLEC15
LYL1,SIGLEC15
HOPX,SIGLEC15
IRF7,SIGLEC15
MAX,SIRPA
CEBPD,SIRPA
MEIS1,SIRPA
ID1,SIRPA
ASCL2,SIRPA
JUN,SIRPA
JUND,SIRPA
FOSB,SIRPA
DNAJC1,SIRPA
LYL1,SIRPA
SPI1,SIRPA
MAFG,SIRPA
ZNF114,SIRPA
ZNF205,SIRPA
MYCL,SIRPA
CEBPD,SIRPB2
ZNF503,SIRPB2
RXRA,SIRPB2
ID1,SIRPB2
ELF3,SIRPB2
JDP2,SIRPB2
ASCL2,SIRPB2
JUN,SIRPB2
JUND,SIRPB2
NFE2,SIRPB2
FOSB,SIRPB2
SPI1,SIRPB2
LYL1,SIRPB2
TSC22D1,SIRPB2
IRF8,SIRPB2
CEBPD,SLC11A1
RXRA,SLC11A1
ARID3A,SLC11A1
JDP2,SLC11A1
JUN,SLC11A1
JUND,SLC11A1
NFE2,SLC11A1
FOSB,SLC11A1
DNAJC1,SLC11A1
LYL1,SLC11A1
SPI1,SLC11A1
MAFG,SLC11A1
ZFHX3,SLC11A1
ZNF132,SLC11A1
MYCL,SLC11A1
CREB5,SLC15A3
CEBPD,SLC15A3
VENTX,SLC15A3
ID1,SLC15A3
ELF3,SLC15A3
RXRA,SLC15A3
ARID3A,SLC15A3
ASCL2,SLC15A3
JUN,SLC15A3
JUND,SLC15A3
NFE2,SLC15A3
FOSB,SLC15A3
SPI1,SLC15A3
HLX,SLC15A3
ZFHX3,SLC15A3
RXRA,SLC17A9
ID1,SLC17A9
ASCL2,SLC17A9
JUND,SLC17A9
JUN,SLC17A9
NFE2,SLC17A9
FOSB,SLC17A9
DNAJC1,SLC17A9
LYL1,SLC17A9
SPI1,SLC17A9
TSC22D1,SLC17A9
MAFG,SLC17A9
ZFHX3,SLC17A9
HOPX,SLC17A9
ZNF205,SLC17A9
MAX,SLC1A3
CEBPD,SLC1A3
ID1,SLC1A3
ID3,SLC1A3
JUN,SLC1A3
JUND,SLC1A3
FOSB,SLC1A3
DNAJC1,SLC1A3
LYL1,SLC1A3
SPI1,SLC1A3
MAFG,SLC1A3
ZFHX3,SLC1A3
ZGLP1,SLC1A3
HOPX,SLC1A3
IRF7,SLC1A3
MAX,SLC22A16
CEBPD,SLC22A16
ID1,SLC22A16
ID3,SLC22A16
ELF3,SLC22A16
RXRA,SLC22A16
JUN,SLC22A16
JUND,SLC22A16
DNAJC1,SLC22A16
LYL1,SLC22A16
SPI1,SLC22A16
HOPX,SLC22A16
ZFHX3,SLC22A16
IRF7,SLC22A16
IRF8,SLC22A16
MAX,SLC24A3
TAL1,SLC24A3
ID1,SLC24A3
JUN,SLC24A3
MITF,SLC24A3
NFE2,SLC24A3
FOSB,SLC24A3
PBX1,SLC24A3
GRHL1,SLC24A3
SPI1,SLC24A3
LYL1,SLC24A3
TSC22D1,SLC24A3
MAFG,SLC24A3
ZGLP1,SLC24A3
GFI1B,SLC24A3
CREB5,SLC25A35
MAX,SLC25A35
CEBPD,SLC25A35
ID1,SLC25A35
ID3,SLC25A35
ZNF683,SLC25A35
RXRA,SLC25A35
JUN,SLC25A35
JUND,SLC25A35
FOSB,SLC25A35
SPI1,SLC25A35
TSC22D1,SLC25A35
MAFG,SLC25A35
HOPX,SLC25A35
IRF8,SLC25A35
MAX,SLC32A1
CEBPD,SLC32A1
IRF8,SLC32A1
L3MBTL4,SLC32A1
ID1,SLC32A1
ID3,SLC32A1
JUN,SLC32A1
JUND,SLC32A1
DNAJC1,SLC32A1
SPI1,SLC32A1
SPIB,SLC32A1
LYL1,SLC32A1
IRF7,SLC32A1
HOPX,SLC32A1
MYBL2,SLC32A1
CREB5,SLC35F3
CEBPD,SLC35F3
ZNF503,SLC35F3
ZNF366,SLC35F3
IRF8,SLC35F3
ASCL2,SLC35F3
JUN,SLC35F3
JUND,SLC35F3
DNAJC1,SLC35F3
SPI1,SLC35F3
SPIB,SLC35F3
IRF7,SLC35F3
HOPX,SLC35F3
MYBL2,SLC35F3
MYCL,SLC35F3
ZNF366,SLC43A2
CEBPD,SLC43A2
ZNF503,SLC43A2
L3MBTL4,SLC43A2
ID1,SLC43A2
ZNF618,SLC43A2
JUND,SLC43A2
FOSB,SLC43A2
SPI1,SLC43A2
LYL1,SLC43A2
ZNF205,SLC43A2
MAFG,SLC43A2
ZFHX3,SLC43A2
ZNF114,SLC43A2
IRF8,SLC43A2
CREB5,SLC46A2
CEBPD,SLC46A2
ZNF503,SLC46A2
MAX,SLC46A2
RXRA,SLC46A2
ID3,SLC46A2
JDP2,SLC46A2
ASCL2,SLC46A2
JUN,SLC46A2
JUND,SLC46A2
FOSB,SLC46A2
SPI1,SLC46A2
LYL1,SLC46A2
HLX,SLC46A2
HOPX,SLC46A2
ZNF366,SLC4A3
CEBPD,SLC4A3
ZNF503,SLC4A3
IRF8,SLC4A3
ID3,SLC4A3
JDP2,SLC4A3
JUN,SLC4A3
JUND,SLC4A3
FOSB,SLC4A3
SPI1,SLC4A3
SPIB,SLC4A3
LYL1,SLC4A3
CUX2,SLC4A3
IRF7,SLC4A3
MYBL2,SLC4A3
MAX,SLC6A8
VENTX,SLC6A8
ARID3A,SLC6A8
ID3,SLC6A8
JUN,SLC6A8
JUND,SLC6A8
NFE2,SLC6A8
FOSB,SLC6A8
ATOH8,SLC6A8
SPI1,SLC6A8
LYL1,SLC6A8
TSC22D1,SLC6A8
HLX,SLC6A8
HOPX,SLC6A8
IRF7,SLC6A8
MAX,SLC6A9
CEBPD,SLC6A9
VENTX,SLC6A9
IRF8,SLC6A9
ID1,SLC6A9
ID3,SLC6A9
ZNF683,SLC6A9
JUN,SLC6A9
JUND,SLC6A9
FOSB,SLC6A9
DNAJC1,SLC6A9
SPI1,SLC6A9
LYL1,SLC6A9
HOPX,SLC6A9
IRF7,SLC6A9
MAX,SLC8A3
TAL1,SLC8A3
MEIS1,SLC8A3
JUN,SLC8A3
JUND,SLC8A3
NFE2,SLC8A3
PBX1,SLC8A3
GRHL1,SLC8A3
SPI1,SLC8A3
LYL1,SLC8A3
TSC22D1,SLC8A3
MAFG,SLC8A3
ZGLP1,SLC8A3
GFI1B,SLC8A3
HOPX,SLC8A3
ZNF366,SLCO5A1
MAX,SLCO5A1
CEBPD,SLCO5A1
ID1,SLCO5A1
ID3,SLCO5A1
ZNF683,SLCO5A1
JUN,SLCO5A1
JUND,SLCO5A1
NFE2,SLCO5A1
DNAJC1,SLCO5A1
SPI1,SLCO5A1
HOPX,SLCO5A1
ZFHX3,SLCO5A1
IRF7,SLCO5A1
IRF8,SLCO5A1
MAX,SLFN14
TAL1,SLFN14
MEIS1,SLFN14
ARID3A,SLFN14
NFE2,SLFN14
PBX1,SLFN14
GRHL1,SLFN14
LYL1,SLFN14
TSC22D1,SLFN14
MAFG,SLFN14
ZGLP1,SLFN14
GFI1B,SLFN14
IRF7,SLFN14
IRF8,SLFN14
IRX3,SLFN14
MAX,SLPI
TAL1,SLPI
CEBPD,SLPI
ASCL2,SLPI
JUN,SLPI
JUND,SLPI
NFE2,SLPI
DNAJC1,SLPI
SPI1,SLPI
HOPX,SLPI
TSC22D1,SLPI
MAFG,SLPI
GFI1B,SLPI
IRF7,SLPI
IRF8,SLPI
MAX,SMIM10
CEBPD,SMIM10
TCFL5,SMIM10
ZNF618,SMIM10
ID1,SMIM10
ID3,SMIM10
ZNF683,SMIM10
JUN,SMIM10
JUND,SMIM10
FOSB,SMIM10
DNAJC1,SMIM10
SPIB,SMIM10
SPI1,SMIM10
NR6A1,SMIM10
IRF7,SMIM10
MAX,SMIM5
TAL1,SMIM5
IRF8,SMIM5
MEIS1,SMIM5
NFE2,SMIM5
PBX1,SMIM5
GRHL1,SMIM5
SPIB,SMIM5
LYL1,SMIM5
TSC22D1,SMIM5
MAFG,SMIM5
GFI1B,SMIM5
IRF7,SMIM5
MYBL2,SMIM5
MYCL,SMIM5
MAX,SMOX
TAL1,SMOX
CEBPD,SMOX
MEIS1,SMOX
ASCL2,SMOX
JUN,SMOX
NFE2,SMOX
PBX1,SMOX
GRHL1,SMOX
LYL1,SMOX
TSC22D1,SMOX
MAFG,SMOX
ZGLP1,SMOX
GFI1B,SMOX
IRX3,SMOX
TAL1,SMPD3
TCFL5,SMPD3
IRF8,SMPD3
ARID3A,SMPD3
JUN,SMPD3
JUND,SMPD3
FOSB,SMPD3
DNAJC1,SMPD3
SPIB,SMPD3
LYL1,SMPD3
SPI1,SMPD3
CUX2,SMPD3
IRF7,SMPD3
MYBL2,SMPD3
MYCL,SMPD3
MAX,SNCA
TAL1,SNCA
MEIS1,SNCA
JUN,SNCA
JUND,SNCA
NFE2,SNCA
PBX1,SNCA
GRHL1,SNCA
LYL1,SNCA
TSC22D1,SNCA
MAFG,SNCA
ZGLP1,SNCA
GFI1B,SNCA
HOPX,SNCA
IRX3,SNCA
CEBPD,SNORD3B-2
IRF8,SNORD3B-2
ARID3A,SNORD3B-2
JDP2,SNORD3B-2
ASCL2,SNORD3B-2
JUN,SNORD3B-2
JUND,SNORD3B-2
NFE2,SNORD3B-2
FOSB,SNORD3B-2
DNAJC1,SNORD3B-2
IRF7,SNORD3B-2
ZNF205,SNORD3B-2
MAFG,SNORD3B-2
HOPX,SNORD3B-2
MYBL2,SNORD3B-2
MAX,SNX24
MEIS1,SNX24
RXRA,SNX24
ID1,SNX24
JUN,SNX24
JUND,SNX24
NFE2,SNX24
FOSB,SNX24
DNAJC1,SNX24
SPIB,SNX24
LYL1,SNX24
TSC22D1,SNX24
SPI1,SNX24
MAFG,SNX24
GFI1B,SNX24
MAX,SOGA2
MEIS1,SOGA2
ID1,SOGA2
ID3,SOGA2
RXRA,SOGA2
JUN,SOGA2
NFE2,SOGA2
FOSB,SOGA2
DNAJC1,SOGA2
SPIB,SOGA2
SPI1,SOGA2
HOPX,SOGA2
MAFG,SOGA2
IRF7,SOGA2
IRF8,SOGA2
MAX,SPARC
TAL1,SPARC
MEIS1,SPARC
JUN,SPARC
MITF,SPARC
NFE2,SPARC
FOSB,SPARC
PBX1,SPARC
GRHL1,SPARC
LYL1,SPARC
TSC22D1,SPARC
MAFG,SPARC
ZGLP1,SPARC
GFI1B,SPARC
IRX3,SPARC
MAX,SPDYC
TAL1,SPDYC
CEBPD,SPDYC
MEIS1,SPDYC
JUN,SPDYC
MITF,SPDYC
NFE2,SPDYC
PBX1,SPDYC
GRHL1,SPDYC
LYL1,SPDYC
TSC22D1,SPDYC
MAFG,SPDYC
ZGLP1,SPDYC
GFI1B,SPDYC
HOPX,SPDYC
MAX,SPHK1
TAL1,SPHK1
MEIS1,SPHK1
NFE2,SPHK1
ATOH8,SPHK1
PBX1,SPHK1
GRHL1,SPHK1
SPIB,SPHK1
LYL1,SPHK1
TSC22D1,SPHK1
ZGLP1,SPHK1
GFI1B,SPHK1
HOPX,SPHK1
IRF7,SPHK1
MYCL,SPHK1
MAX,SPOCD1
TAL1,SPOCD1
MEIS1,SPOCD1
JUN,SPOCD1
MITF,SPOCD1
NFE2,SPOCD1
FOSB,SPOCD1
PBX1,SPOCD1
GRHL1,SPOCD1
LYL1,SPOCD1
TSC22D1,SPOCD1
MAFG,SPOCD1
ZGLP1,SPOCD1
GFI1B,SPOCD1
HOPX,SPOCD1
MAX,SPON2
CEBPD,SPON2
RORB,SPON2
ZNF562,SPON2
ZNF683,SPON2
ID3,SPON2
TFAP2E,SPON2
ASCL2,SPON2
JUN,SPON2
JUND,SPON2
FOSB,SPON2
DNAJC1,SPON2
SPI1,SPON2
LYL1,SPON2
HOPX,SPON2
CREB5,ST14
CEBPD,ST14
IRF8,ST14
ARID3A,ST14
ID1,ST14
JDP2,ST14
JUN,ST14
JUND,ST14
FOSB,ST14
DNAJC1,ST14
SPIB,ST14
SPI1,ST14
IRF7,ST14
MYBL2,ST14
MYCL,ST14
TAL1,ST3GAL6
ZNF618,ST3GAL6
RXRA,ST3GAL6
ARID3A,ST3GAL6
ZNF683,ST3GAL6
JDP2,ST3GAL6
ASCL2,ST3GAL6
JUND,ST3GAL6
WDHD1,ST3GAL6
NFE2,ST3GAL6
FOSB,ST3GAL6
SPI1,ST3GAL6
TSC22D1,ST3GAL6
HOPX,ST3GAL6
IRF8,ST3GAL6
CEBPD,ST5
VENTX,ST5
TFAP2E,ST5
ASCL2,ST5
JUND,ST5
NFE2,ST5
DNAJC1,ST5
SPI1,ST5
SPIB,ST5
LYL1,ST5
ZNF114,ST5
GFI1B,ST5
HOPX,ST5
ZNF205,ST5
MYCL,ST5
CEBPD,STAB1
ZNF503,STAB1
RXRA,STAB1
ID1,STAB1
ASCL2,STAB1
JUN,STAB1
JUND,STAB1
NFE2,STAB1
FOSB,STAB1
ATOH8,STAB1
SPI1,STAB1
LYL1,STAB1
HLX,STAB1
NR6A1,STAB1
IRF7,STAB1
MAX,STON2
TAL1,STON2
CEBPD,STON2
MEIS1,STON2
ARID3A,STON2
JUN,STON2
NFE2,STON2
PBX1,STON2
GRHL1,STON2
LYL1,STON2
TSC22D1,STON2
MAFG,STON2
ZGLP1,STON2
GFI1B,STON2
IRX3,STON2
MAX,STRIP2
CEBPD,STRIP2
IRF8,STRIP2
ZNF683,STRIP2
ID3,STRIP2
ASCL2,STRIP2
JUN,STRIP2
JUND,STRIP2
FOSB,STRIP2
DNAJC1,STRIP2
SPI1,STRIP2
SPIB,STRIP2
LYL1,STRIP2
HOPX,STRIP2
IRF7,STRIP2
MAX,STX16-NPEPL1
CEBPD,STX16-NPEPL1
IRF8,STX16-NPEPL1
RXRA,STX16-NPEPL1
ZNF683,STX16-NPEPL1
ID3,STX16-NPEPL1
JUN,STX16-NPEPL1
JUND,STX16-NPEPL1
FOSB,STX16-NPEPL1
DNAJC1,STX16-NPEPL1
SPIB,STX16-NPEPL1
LYL1,STX16-NPEPL1
ZFHX3,STX16-NPEPL1
HOPX,STX16-NPEPL1
IRF7,STX16-NPEPL1
CEBPD,STX3
ZNF618,STX3
RXRA,STX3
ID1,STX3
ARID3A,STX3
ASCL2,STX3
JUN,STX3
JUND,STX3
NFE2,STX3
FOSB,STX3
DNAJC1,STX3
SPI1,STX3
NR6A1,STX3
ZGLP1,STX3
IRF8,STX3
MAX,STXBP2
CEBPD,STXBP2
RXRA,STXBP2
ID1,STXBP2
JUN,STXBP2
JUND,STXBP2
NFE2,STXBP2
FOSB,STXBP2
SPI1,STXBP2
LYL1,STXBP2
TSC22D1,STXBP2
MAFG,STXBP2
ZGLP1,STXBP2
GFI1B,STXBP2
HOPX,STXBP2
MAX,SYCE3
CEBPD,SYCE3
VENTX,SYCE3
ID1,SYCE3
JUN,SYCE3
JUND,SYCE3
NFE2,SYCE3
FOSB,SYCE3
DNAJC1,SYCE3
LYL1,SYCE3
SPI1,SYCE3
MAFG,SYCE3
ZFHX3,SYCE3
HOPX,SYCE3
IRF7,SYCE3
MAX,TAC3
CEBPD,TAC3
IRF8,TAC3
ZNF683,TAC3
ID3,TAC3
ASCL2,TAC3
JUN,TAC3
JUND,TAC3
FOSB,TAC3
DNAJC1,TAC3
SPI1,TAC3
SPIB,TAC3
LYL1,TAC3
HOPX,TAC3
IRF7,TAC3
MAX,TAF13
CEBPD,TAF13
L3MBTL4,TAF13
RXRA,TAF13
ID3,TAF13
JUN,TAF13
FOSB,TAF13
GRHL1,TAF13
DNAJC1,TAF13
SPI1,TAF13
SPIB,TAF13
LYL1,TAF13
ZFHX3,TAF13
HOPX,TAF13
IRF8,TAF13
MAX,TCL1A
CEBPD,TCL1A
IRF8,TCL1A
RXRA,TCL1A
ID3,TCL1A
ASCL2,TCL1A
JUN,TCL1A
FOSB,TCL1A
DNAJC1,TCL1A
SPIB,TCL1A
LYL1,TCL1A
SPI1,TCL1A
HOPX,TCL1A
IRF7,TCL1A
MYBL2,TCL1A
MAX,TCL1B
